Event_Group_ID,Event_ID,Data_ID,Park_Code,Route,Start_Date,Year,Group_Index,Route Section,Route_Length,DistanceToDeer,Angle,DistanceFromRoad,Bucks,Doe,Fawn,Unknown,Total_Group,Import_Event_ID,Mileage,Time,Date_Time_Entered,Verified,Wind Speed,Sky,Moon_Phase,Temperature,Event_Notes
{336DAA50-16B2-4D50-A4BB-5EECAEB9FBE1},{17FE5C49-465E-4D3E-8921-AF1FF30F24B7},{69DF8EEB-7083-47D0-9A4D-2838F32FEC69},GWMP,GWMP,11/6/02,2002,23,GWMP,6,30,90,30,1,0,0,0,1,,,,,TRUE,,,New Moon,
{336DAA50-16B2-4D50-A4BB-5EECAEB9FBE1},{17FE5C49-465E-4D3E-8921-AF1FF30F24B7},{51815FAA-BEF7-441B-BA37-7F1DFF243F78},GWMP,GWMP,11/6/02,2002,24,GWMP,6,20,90,20,0,1,0,0,1,,,,,TRUE,,,New Moon,
{336DAA50-16B2-4D50-A4BB-5EECAEB9FBE1},{17FE5C49-465E-4D3E-8921-AF1FF30F24B7},{431BED07-1EA5-4BD6-9700-A1EA2411A38C},GWMP,GWMP,11/6/02,2002,25,GWMP,6,26,90,26,0,1,0,0,1,,,,,TRUE,,,New Moon,
{336DAA50-16B2-4D50-A4BB-5EECAEB9FBE1},{17FE5C49-465E-4D3E-8921-AF1FF30F24B7},{EF09F14A-CD3F-4006-B602-D31A39A8903F},GWMP,GWMP,11/6/02,2002,26,GWMP,6,28,90,28,0,0,0,2,2,,,,,TRUE,,,New Moon,
{336DAA50-16B2-4D50-A4BB-5EECAEB9FBE1},{17FE5C49-465E-4D3E-8921-AF1FF30F24B7},{4A113131-5C39-4017-92A5-F1A39C282CF4},GWMP,GWMP,11/6/02,2002,27,GWMP,6,30,90,30,0,0,0,1,1,,,,,TRUE,,,New Moon,
{336DAA50-16B2-4D50-A4BB-5EECAEB9FBE1},{17FE5C49-465E-4D3E-8921-AF1FF30F24B7},{93389C31-7F7C-4822-9EEB-DC162C02EA73},GWMP,GWMP,11/6/02,2002,28,GWMP,6,22,90,22,0,1,1,0,2,,,,,TRUE,,,New Moon,
{336DAA50-16B2-4D50-A4BB-5EECAEB9FBE1},{17FE5C49-465E-4D3E-8921-AF1FF30F24B7},{B27DC4D6-5B3B-438E-B824-3371B0BEFE53},GWMP,GWMP,11/6/02,2002,29,GWMP,6,26,90,26,0,0,0,1,1,,,,,TRUE,,,New Moon,
{336DAA50-16B2-4D50-A4BB-5EECAEB9FBE1},{17FE5C49-465E-4D3E-8921-AF1FF30F24B7},{BD01519E-E1C8-463C-B829-58967CC3DD41},GWMP,GWMP,11/6/02,2002,30,GWMP,6,68,90,68,0,0,0,2,2,,,,,TRUE,,,New Moon,
{336DAA50-16B2-4D50-A4BB-5EECAEB9FBE1},{17FE5C49-465E-4D3E-8921-AF1FF30F24B7},{D06A90C9-E085-4F37-91E2-29A82BB2AD32},GWMP,GWMP,11/6/02,2002,31,GWMP,6,0,90,0,0,1,0,0,1,,,,,TRUE,,,New Moon,
{336DAA50-16B2-4D50-A4BB-5EECAEB9FBE1},{17FE5C49-465E-4D3E-8921-AF1FF30F24B7},{FC7ECF54-B722-4FCA-8C80-F213DFDC2CA5},GWMP,GWMP,11/6/02,2002,32,GWMP,6,14,90,14,0,1,0,0,1,,,,,TRUE,,,New Moon,
{336DAA50-16B2-4D50-A4BB-5EECAEB9FBE1},{17FE5C49-465E-4D3E-8921-AF1FF30F24B7},{40A8E751-3A1C-4AD1-AD31-CDBF2EEDC090},GWMP,GWMP,11/6/02,2002,33,GWMP,6,20,90,20,1,0,0,0,1,,,,,TRUE,,,New Moon,
{336DAA50-16B2-4D50-A4BB-5EECAEB9FBE1},{17FE5C49-465E-4D3E-8921-AF1FF30F24B7},{28EEAB1A-7C9F-4450-BD67-9B97BF97D3A7},GWMP,GWMP,11/6/02,2002,34,GWMP,6,52,90,52,0,0,0,2,2,,,,,TRUE,,,New Moon,
{336DAA50-16B2-4D50-A4BB-5EECAEB9FBE1},{17FE5C49-465E-4D3E-8921-AF1FF30F24B7},{29697B6E-964D-4CBB-BE0E-4152BBDDA579},GWMP,GWMP,11/6/02,2002,35,GWMP,6,34,90,34,0,1,0,0,1,,,,,TRUE,,,New Moon,
{336DAA50-16B2-4D50-A4BB-5EECAEB9FBE1},{17FE5C49-465E-4D3E-8921-AF1FF30F24B7},{2C7F2750-E5F5-4E30-94DA-59BFFBF7398D},GWMP,GWMP,11/6/02,2002,36,GWMP,6,46,90,46,0,1,0,0,1,,,,,TRUE,,,New Moon,
{336DAA50-16B2-4D50-A4BB-5EECAEB9FBE1},{17FE5C49-465E-4D3E-8921-AF1FF30F24B7},{BF534514-4537-46D3-80FB-26C22F9B3313},GWMP,GWMP,11/6/02,2002,37,GWMP,6,20,90,20,1,0,0,0,1,,,,,TRUE,,,New Moon,
{AF184F56-6C02-41E4-86B6-92BB141CB6DF},{89763BB5-380F-44AF-B2ED-DD6C734ACFD5},{793866F4-1538-4393-98AE-1A1D76F85AC8},GWMP,GWMP,11/7/02,2002,38,GWMP,6,34,90,34,0,0,0,2,2,,,,,TRUE,,,New Moon,42
{AF184F56-6C02-41E4-86B6-92BB141CB6DF},{89763BB5-380F-44AF-B2ED-DD6C734ACFD5},{52D87113-E9E1-4267-A361-3B4A9B675868},GWMP,GWMP,11/7/02,2002,39,GWMP,6,42,90,42,0,1,0,0,1,,,,,TRUE,,,New Moon,42
{AF184F56-6C02-41E4-86B6-92BB141CB6DF},{89763BB5-380F-44AF-B2ED-DD6C734ACFD5},{0670FB46-CD18-4EDC-B733-64528A2EB2F9},GWMP,GWMP,11/7/02,2002,40,GWMP,6,32,90,32,0,0,0,1,1,,,,,TRUE,,,New Moon,42
{AF184F56-6C02-41E4-86B6-92BB141CB6DF},{89763BB5-380F-44AF-B2ED-DD6C734ACFD5},{17CA0EBB-40FB-466D-B967-49A76B179BC9},GWMP,GWMP,11/7/02,2002,41,GWMP,6,46,90,46,0,0,0,2,2,,,,,TRUE,,,New Moon,42
{AF184F56-6C02-41E4-86B6-92BB141CB6DF},{89763BB5-380F-44AF-B2ED-DD6C734ACFD5},{211EAC51-C605-4951-8C24-3EAC185F79F5},GWMP,GWMP,11/7/02,2002,42,GWMP,6,30,90,30,0,1,0,0,1,,,,,TRUE,,,New Moon,42
{AF184F56-6C02-41E4-86B6-92BB141CB6DF},{89763BB5-380F-44AF-B2ED-DD6C734ACFD5},{2B119D31-3539-4F09-B3B9-E8A7F8A0B415},GWMP,GWMP,11/7/02,2002,43,GWMP,6,48,90,48,0,0,0,1,1,,,,,TRUE,,,New Moon,42
{AF184F56-6C02-41E4-86B6-92BB141CB6DF},{89763BB5-380F-44AF-B2ED-DD6C734ACFD5},{30CF38BA-BE5B-4A62-B460-359008B38571},GWMP,GWMP,11/7/02,2002,44,GWMP,6,36,90,36,0,0,0,3,3,,,,,TRUE,,,New Moon,42
{AF184F56-6C02-41E4-86B6-92BB141CB6DF},{89763BB5-380F-44AF-B2ED-DD6C734ACFD5},{3215EA03-CCE2-4F16-81A3-1B731897EF7F},GWMP,GWMP,11/7/02,2002,45,GWMP,6,18,90,18,0,1,0,0,1,,,,,TRUE,,,New Moon,42,
{AF184F56-6C02-41E4-86B6-92BB141CB6DF},{89763BB5-380F-44AF-B2ED-DD6C734ACFD5},{324FA21A-5CDB-4D7C-BD64-3FE0964A57FC},GWMP,GWMP,11/7/02,2002,46,GWMP,6,22,90,22,0,1,0,0,1,,,,,TRUE,,,New Moon,42,
{AF184F56-6C02-41E4-86B6-92BB141CB6DF},{89763BB5-380F-44AF-B2ED-DD6C734ACFD5},{34CCD6E5-C0C3-4E88-946A-1428C1637423},GWMP,GWMP,11/7/02,2002,47,GWMP,6,22,90,22,0,1,1,0,2,,,,,TRUE,,,New Moon,42,
{AF184F56-6C02-41E4-86B6-92BB141CB6DF},{89763BB5-380F-44AF-B2ED-DD6C734ACFD5},{9540555C-59E3-4953-8459-9FD66E20728A},GWMP,GWMP,11/7/02,2002,48,GWMP,6,47,90,47,0,0,0,3,3,,,,,TRUE,,,New Moon,42,
{AF184F56-6C02-41E4-86B6-92BB141CB6DF},{89763BB5-380F-44AF-B2ED-DD6C734ACFD5},{3610C285-4C6D-42B3-BFB1-FBD1D37C3092},GWMP,GWMP,11/7/02,2002,49,GWMP,6,14,90,14,0,1,0,0,1,,,,,TRUE,,,New Moon,42,
{AF184F56-6C02-41E4-86B6-92BB141CB6DF},{89763BB5-380F-44AF-B2ED-DD6C734ACFD5},{D0131D80-4EE1-44E5-BB7D-535CADC6ADCB},GWMP,GWMP,11/7/02,2002,50,GWMP,6,80,90,80,0,0,0,1,1,,,,,TRUE,,,New Moon,42,
{AF184F56-6C02-41E4-86B6-92BB141CB6DF},{89763BB5-380F-44AF-B2ED-DD6C734ACFD5},{6D808F0E-7C67-4679-A6A1-C62A69BD960D},GWMP,GWMP,11/7/02,2002,51,GWMP,6,30,90,30,0,1,0,0,1,,,,,TRUE,,,New Moon,42,
{AF184F56-6C02-41E4-86B6-92BB141CB6DF},{89763BB5-380F-44AF-B2ED-DD6C734ACFD5},{78EDD9D7-C8E7-450D-A563-E8B08B9E0F90},GWMP,GWMP,11/7/02,2002,52,GWMP,6,46,90,46,0,0,0,1,1,,,,,TRUE,,,New Moon,42,
{AF184F56-6C02-41E4-86B6-92BB141CB6DF},{89763BB5-380F-44AF-B2ED-DD6C734ACFD5},{81A79BFA-B2C4-4515-AD51-4EA73B82AA9F},GWMP,GWMP,11/7/02,2002,53,GWMP,6,21,90,21,0,1,0,0,1,,,,,TRUE,,,New Moon,42,
{AF184F56-6C02-41E4-86B6-92BB141CB6DF},{89763BB5-380F-44AF-B2ED-DD6C734ACFD5},{C04EBB4F-BF84-4FA6-AF3B-ACD58903DB5F},GWMP,GWMP,11/7/02,2002,54,GWMP,6,34,90,34,0,0,0,1,1,,,,,TRUE,,,New Moon,42,
{AF184F56-6C02-41E4-86B6-92BB141CB6DF},{89763BB5-380F-44AF-B2ED-DD6C734ACFD5},{CF07E4B6-C6CA-4C95-9F0F-898478ACF8FB},GWMP,GWMP,11/7/02,2002,55,GWMP,6,20,90,20,0,1,1,0,2,,,,,TRUE,,,New Moon,42,
{F7FECC28-8F69-4DA1-BEAA-5800CB672AE2},{82E1FEED-19FD-4BC9-9AEB-1BB5C3F259A6},{DA0F5F29-706D-459D-8D23-E557564F89E4},GWMP,GWMP,11/10/03,2003,1,GWMP,6,20,90,20,0,1,0,0,1,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,,46,Start = Visitor Center Parking Lot
{F7FECC28-8F69-4DA1-BEAA-5800CB672AE2},{82E1FEED-19FD-4BC9-9AEB-1BB5C3F259A6},{AD027D41-30B6-442F-A6A4-CE4AF156F63A},GWMP,GWMP,11/10/03,2003,2,GWMP,6,40,90,40,0,0,2,0,2,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,,46,Start = Visitor Center Parking Lot
{F7FECC28-8F69-4DA1-BEAA-5800CB672AE2},{82E1FEED-19FD-4BC9-9AEB-1BB5C3F259A6},{CE3BA084-C472-4A44-AA19-E5A0F158B35E},GWMP,GWMP,11/10/03,2003,3,GWMP,6,24,90,24,1,1,0,0,2,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,,46,Start = Visitor Center Parking Lot
{F7FECC28-8F69-4DA1-BEAA-5800CB672AE2},{82E1FEED-19FD-4BC9-9AEB-1BB5C3F259A6},{10D3001F-358D-4E0D-AA3C-C0B57459C1C2},GWMP,GWMP,11/10/03,2003,4,GWMP,6,26,90,26,1,1,0,0,2,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,,46,Start = Visitor Center Parking Lot
{F7FECC28-8F69-4DA1-BEAA-5800CB672AE2},{82E1FEED-19FD-4BC9-9AEB-1BB5C3F259A6},{257CE338-6A05-40EB-9B25-D7433D2B48D8},GWMP,GWMP,11/10/03,2003,5,GWMP,6,18,90,18,0,1,2,0,3,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,,46,Start = Visitor Center Parking Lot
{F7FECC28-8F69-4DA1-BEAA-5800CB672AE2},{82E1FEED-19FD-4BC9-9AEB-1BB5C3F259A6},{2936A82D-B437-45D5-B57F-26BB5A6F463F},GWMP,GWMP,11/10/03,2003,6,GWMP,6,70,90,70,0,1,0,0,1,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,,46,Start = Visitor Center Parking Lot
{F7FECC28-8F69-4DA1-BEAA-5800CB672AE2},{82E1FEED-19FD-4BC9-9AEB-1BB5C3F259A6},{4461ADE4-4EBE-410D-B936-0D3CCA5BC834},GWMP,GWMP,11/10/03,2003,7,GWMP,6,36,90,36,0,0,0,1,1,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,,46,Start = Visitor Center Parking Lot
{F7FECC28-8F69-4DA1-BEAA-5800CB672AE2},{82E1FEED-19FD-4BC9-9AEB-1BB5C3F259A6},{51784FF8-E7D0-4E07-83C0-96402839EC0C},GWMP,GWMP,11/10/03,2003,8,GWMP,6,32,90,32,0,1,0,0,1,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,,46,Start = Visitor Center Parking Lot
{F7FECC28-8F69-4DA1-BEAA-5800CB672AE2},{82E1FEED-19FD-4BC9-9AEB-1BB5C3F259A6},{D8B7458A-38A0-4F01-9B74-C76B811218BB},GWMP,GWMP,11/10/03,2003,9,GWMP,6,38,90,38,0,0,0,1,1,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,,46,Start = Visitor Center Parking Lot
{F7FECC28-8F69-4DA1-BEAA-5800CB672AE2},{82E1FEED-19FD-4BC9-9AEB-1BB5C3F259A6},{DB829CE3-3468-47E8-8621-EA76A2AF9C25},GWMP,GWMP,11/10/03,2003,10,GWMP,6,66,90,66,0,0,0,1,1,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,,46,Start = Visitor Center Parking Lot
{F7FECC28-8F69-4DA1-BEAA-5800CB672AE2},{82E1FEED-19FD-4BC9-9AEB-1BB5C3F259A6},{A5E716E9-010E-4F84-AD8B-A483DB5FE4A8},GWMP,GWMP,11/10/03,2003,11,GWMP,6,18,90,18,0,0,1,1,2,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,,46,Start = Visitor Center Parking Lot
{F7FECC28-8F69-4DA1-BEAA-5800CB672AE2},{82E1FEED-19FD-4BC9-9AEB-1BB5C3F259A6},{F8AC9C72-00D9-4B36-9D38-B9EAF0391C3B},GWMP,GWMP,11/10/03,2003,12,GWMP,6,16,90,16,0,0,1,0,1,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,,46,Start = Visitor Center Parking Lot
{F7FECC28-8F69-4DA1-BEAA-5800CB672AE2},{82E1FEED-19FD-4BC9-9AEB-1BB5C3F259A6},{A202E69B-61F6-41DE-8887-78CFC4CAA610},GWMP,GWMP,11/10/03,2003,13,GWMP,6,24,90,24,0,0,0,3,3,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,,46,Start = Visitor Center Parking Lot
{F7FECC28-8F69-4DA1-BEAA-5800CB672AE2},{82E1FEED-19FD-4BC9-9AEB-1BB5C3F259A6},{9B340912-4828-494E-B2EC-991294F78C1B},GWMP,GWMP,11/10/03,2003,14,GWMP,6,36,90,36,0,0,0,2,2,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,,46,Start = Visitor Center Parking Lot
{F7FECC28-8F69-4DA1-BEAA-5800CB672AE2},{82E1FEED-19FD-4BC9-9AEB-1BB5C3F259A6},{C32F8AD3-68E0-41E7-80C4-4253E19949C8},GWMP,GWMP,11/10/03,2003,15,GWMP,6,18,90,18,1,0,0,0,1,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,,46,Start = Visitor Center Parking Lot
{7A95F989-F202-45D8-B9B4-AD62AC9F9078},{405DCBBF-7826-40BE-BD2B-94E1143B02E1},{FD3499DA-78AD-4DFE-B244-59CA1A997D65},GWMP,GWMP,11/17/03,2003,16,GWMP,6,30,90,30,0,1,0,0,1,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,Half Moon,55,"Start = Visitor Center

Other observers = Sara and Chris (No last names on data sheet)"
{7A95F989-F202-45D8-B9B4-AD62AC9F9078},{405DCBBF-7826-40BE-BD2B-94E1143B02E1},{F21687D4-7EBD-4661-BACE-FD7A1A0095EE},GWMP,GWMP,11/17/03,2003,17,GWMP,6,38,90,38,0,1,0,0,1,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,Half Moon,55,"Start = Visitor Center

Other observers = Sara and Chris (No last names on data sheet)"
{7A95F989-F202-45D8-B9B4-AD62AC9F9078},{405DCBBF-7826-40BE-BD2B-94E1143B02E1},{BF9FD306-F6C3-4342-876A-8D03CF2F825A},GWMP,GWMP,11/17/03,2003,18,GWMP,6,50,90,50,0,0,0,2,2,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,Half Moon,55,"Start = Visitor Center

Other observers = Sara and Chris (No last names on data sheet)"
{7A95F989-F202-45D8-B9B4-AD62AC9F9078},{405DCBBF-7826-40BE-BD2B-94E1143B02E1},{99F5E469-F498-423D-9056-DEFF9B56340D},GWMP,GWMP,11/17/03,2003,19,GWMP,6,34,90,34,1,0,1,0,2,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,Half Moon,55,"Start = Visitor Center

Other observers = Sara and Chris (No last names on data sheet)"
{7A95F989-F202-45D8-B9B4-AD62AC9F9078},{405DCBBF-7826-40BE-BD2B-94E1143B02E1},{5883B560-EDBE-485F-A8BF-EE3D27A16A16},GWMP,GWMP,11/17/03,2003,20,GWMP,6,32,90,32,0,0,1,0,1,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,Half Moon,55,"Start = Visitor Center

Other observers = Sara and Chris (No last names on data sheet)"
{7A95F989-F202-45D8-B9B4-AD62AC9F9078},{405DCBBF-7826-40BE-BD2B-94E1143B02E1},{566B6464-BBE0-4441-898C-92BD1B3D4BFB},GWMP,GWMP,11/17/03,2003,21,GWMP,6,1,90,1,1,0,0,0,1,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,Half Moon,55,"Start = Visitor Center

Other observers = Sara and Chris (No last names on data sheet)"
{7A95F989-F202-45D8-B9B4-AD62AC9F9078},{405DCBBF-7826-40BE-BD2B-94E1143B02E1},{4FD97128-7A2D-40F4-B511-956E6DEE3F12},GWMP,GWMP,11/17/03,2003,22,GWMP,6,64,90,64,0,1,0,1,2,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,Half Moon,55,"Start = Visitor Center

Other observers = Sara and Chris (No last names on data sheet)"
{7A95F989-F202-45D8-B9B4-AD62AC9F9078},{405DCBBF-7826-40BE-BD2B-94E1143B02E1},{10A31AF5-5CCC-417F-8564-4CD8E9072ADE},GWMP,GWMP,11/17/03,2003,23,GWMP,6,32,90,32,0,0,0,1,1,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,Half Moon,55,"Start = Visitor Center

Other observers = Sara and Chris (No last names on data sheet)"
{53B18D15-E118-4BFA-A9A4-6DED2B363856},{C7ED7072-0FE7-4F89-8524-FD8007A0C38A},{FDF08243-0DAD-432C-BCC5-11A9AA3C0A98},GWMP,GWMP,11/18/03,2003,24,GWMP,6,8,90,8,1,1,0,0,2,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,Half Moon,55,Start  = Visitor Lot
{53B18D15-E118-4BFA-A9A4-6DED2B363856},{C7ED7072-0FE7-4F89-8524-FD8007A0C38A},{016C43C8-3DD5-4869-936A-59BE1C139E1E},GWMP,GWMP,11/18/03,2003,25,GWMP,6,26,90,26,0,0,1,0,1,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,Half Moon,55,Start  = Visitor Lot
{53B18D15-E118-4BFA-A9A4-6DED2B363856},{C7ED7072-0FE7-4F89-8524-FD8007A0C38A},{FCBCFBE7-2142-45C1-BF8E-D218F800F0B1},GWMP,GWMP,11/18/03,2003,26,GWMP,6,50,90,50,0,1,0,0,1,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,Half Moon,55,Start  = Visitor Lot
{53B18D15-E118-4BFA-A9A4-6DED2B363856},{C7ED7072-0FE7-4F89-8524-FD8007A0C38A},{CE0043AD-FD22-45B4-9A85-F5933904DB43},GWMP,GWMP,11/18/03,2003,27,GWMP,6,24,90,24,0,1,0,0,1,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,Half Moon,55,Start  = Visitor Lot
{53B18D15-E118-4BFA-A9A4-6DED2B363856},{C7ED7072-0FE7-4F89-8524-FD8007A0C38A},{9564FC07-24D2-4667-87C0-6B78C5E92E43},GWMP,GWMP,11/18/03,2003,28,GWMP,6,38,90,38,0,0,1,3,4,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,Half Moon,55,Start  = Visitor Lot
{53B18D15-E118-4BFA-A9A4-6DED2B363856},{C7ED7072-0FE7-4F89-8524-FD8007A0C38A},{75F31662-527A-40E4-B1AC-F9108810CF6E},GWMP,GWMP,11/18/03,2003,29,GWMP,6,22,90,22,0,1,0,0,1,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,Half Moon,55,Start  = Visitor Lot
{53B18D15-E118-4BFA-A9A4-6DED2B363856},{C7ED7072-0FE7-4F89-8524-FD8007A0C38A},{43B6EAF0-2BB5-445D-9298-DF352B877825},GWMP,GWMP,11/18/03,2003,30,GWMP,6,34,90,34,0,1,0,0,1,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,Half Moon,55,Start  = Visitor Lot
{53B18D15-E118-4BFA-A9A4-6DED2B363856},{C7ED7072-0FE7-4F89-8524-FD8007A0C38A},{1A4C89F6-8337-4D44-AFA2-B0754C0DBE5B},GWMP,GWMP,11/18/03,2003,31,GWMP,6,24,90,24,0,0,1,0,1,,,,,TRUE,Light breeze (4-7 mph) wind felt on face,,Half Moon,55,Start  = Visitor Lot
{1281384E-DDCC-44B6-B23B-456BFA08427D},{64FF6158-DD07-403E-93C6-8C752A2938DF},{E43EC351-E072-42FB-A0A0-70B246C0E785},GWMP,GWMP,4/21/04,2004,1,GWMP,6,20,90,20,0,0,0,3,3,,,,,TRUE,"Gentle breeze (8-12 mph), leaves in motion",,,72,Start Point: R.S. Parking Lot
{1281384E-DDCC-44B6-B23B-456BFA08427D},{64FF6158-DD07-403E-93C6-8C752A2938DF},{449C2B36-E900-4DFD-9B35-156DE9D274BC},GWMP,GWMP,4/21/04,2004,2,GWMP,6,18,90,18,0,0,0,3,3,,,,,TRUE,"Gentle breeze (8-12 mph), leaves in motion",,,72,Start Point: R.S. Parking Lot
{1281384E-DDCC-44B6-B23B-456BFA08427D},{64FF6158-DD07-403E-93C6-8C752A2938DF},{A2A217E9-5A62-4475-BC9B-8DB4C669F522},GWMP,GWMP,4/21/04,2004,3,GWMP,6,2,0,0,0,0,0,1,1,,,,,TRUE,"Gentle breeze (8-12 mph), leaves in motion",,,72,Start Point: R.S. Parking Lot
{1281384E-DDCC-44B6-B23B-456BFA08427D},{64FF6158-DD07-403E-93C6-8C752A2938DF},{8542AA8F-0728-41D1-8907-7682C9E3E0A1},GWMP,GWMP,4/21/04,2004,4,GWMP,6,48,90,48,0,0,0,1,1,,,,,TRUE,"Gentle breeze (8-12 mph), leaves in motion",,,72,Start Point: R.S. Parking Lot
{1281384E-DDCC-44B6-B23B-456BFA08427D},{64FF6158-DD07-403E-93C6-8C752A2938DF},{927DC920-DA41-4993-A3C1-500D4B728791},GWMP,GWMP,4/21/04,2004,5,GWMP,6,14,90,14,0,0,0,2,2,,,,,TRUE,"Gentle breeze (8-12 mph), leaves in motion",,,72,Start Point: R.S. Parking Lot
{1281384E-DDCC-44B6-B23B-456BFA08427D},{64FF6158-DD07-403E-93C6-8C752A2938DF},{944A4372-2700-4CAA-B539-AC1DA618931E},GWMP,GWMP,4/21/04,2004,6,GWMP,6,22,90,22,0,0,0,2,2,,,,,TRUE,"Gentle breeze (8-12 mph), leaves in motion",,,72,Start Point: R.S. Parking Lot
{1281384E-DDCC-44B6-B23B-456BFA08427D},{64FF6158-DD07-403E-93C6-8C752A2938DF},{E5FC2276-1B8E-4763-9404-8A5E4A780AD8},GWMP,GWMP,4/21/04,2004,7,GWMP,6,26,90,26,0,0,0,2,2,,,,,TRUE,"Gentle breeze (8-12 mph), leaves in motion",,,72,Start Point: R.S. Parking Lot
{1281384E-DDCC-44B6-B23B-456BFA08427D},{64FF6158-DD07-403E-93C6-8C752A2938DF},{C8838C75-9672-4761-BC16-06303F36E04A},GWMP,GWMP,4/21/04,2004,8,GWMP,6,14,90,14,0,0,0,4,4,,,,,TRUE,"Gentle breeze (8-12 mph), leaves in motion",,,72,Start Point: R.S. Parking Lot
{1281384E-DDCC-44B6-B23B-456BFA08427D},{64FF6158-DD07-403E-93C6-8C752A2938DF},{A35E9E59-8588-46C1-BAD6-B8FCFD3E21B4},GWMP,GWMP,4/21/04,2004,9,GWMP,6,70,90,70,0,0,0,3,3,,,,,TRUE,"Gentle breeze (8-12 mph), leaves in motion",,,72,Start Point: R.S. Parking Lot
{1281384E-DDCC-44B6-B23B-456BFA08427D},{64FF6158-DD07-403E-93C6-8C752A2938DF},{EAC795E7-F2B5-4448-AA74-3023290DD5D2},GWMP,GWMP,4/21/04,2004,10,GWMP,6,37,90,37,0,0,0,3,3,,,,,TRUE,"Gentle breeze (8-12 mph), leaves in motion",,,72,Start Point: R.S. Parking Lot
{776F328B-B21D-4920-8C85-B3FBDA7D160E},{144A34E4-B6F2-4AAC-80A2-3CDE08DC0F17},{8343D995-AD75-4BF6-859C-6E4DF2E3FF47},GWMP,GWMP,11/15/04,2004,11,GWMP,6,20,90,20,0,1,0,1,2,,,,,TRUE,,,,,
{776F328B-B21D-4920-8C85-B3FBDA7D160E},{144A34E4-B6F2-4AAC-80A2-3CDE08DC0F17},{84AB0440-7B86-44AA-BA1B-4B27ED48CE52},GWMP,GWMP,11/15/04,2004,12,GWMP,6,5,90,5,0,1,0,0,1,,,,,TRUE,,,,,
{776F328B-B21D-4920-8C85-B3FBDA7D160E},{144A34E4-B6F2-4AAC-80A2-3CDE08DC0F17},{A32FF230-B2CC-4FA3-BC86-E7823BDA9675},GWMP,GWMP,11/15/04,2004,13,GWMP,6,26,90,26,0,2,0,0,2,,,,,TRUE,,,,,
{776F328B-B21D-4920-8C85-B3FBDA7D160E},{144A34E4-B6F2-4AAC-80A2-3CDE08DC0F17},{AAA6BA30-354E-4DD1-AA13-9D2BC41059DB},GWMP,GWMP,11/15/04,2004,14,GWMP,6,66,90,66,0,0,0,1,1,,,,,TRUE,,,,,
{776F328B-B21D-4920-8C85-B3FBDA7D160E},{144A34E4-B6F2-4AAC-80A2-3CDE08DC0F17},{C942850F-F4C3-4C7C-AFD6-19FD71E80765},GWMP,GWMP,11/15/04,2004,15,GWMP,6,18,90,18,0,1,0,0,1,,,,,TRUE,,,,,
{776F328B-B21D-4920-8C85-B3FBDA7D160E},{144A34E4-B6F2-4AAC-80A2-3CDE08DC0F17},{EFC99FE5-B35A-42E9-994F-D97757D72B95},GWMP,GWMP,11/15/04,2004,16,GWMP,6,74,90,74,0,0,2,0,2,,,,,TRUE,,,,,
{C4B344BF-C0E1-4435-9046-2A648F59F57C},{85E8940E-0239-4AA7-A935-626700C60DF1},{5E5AB389-EAC2-4353-ADC6-C46D7B518506},GWMP,GWMP,11/16/04,2004,17,GWMP,6,65,90,65,0,0,0,1,1,,,,,TRUE,,,,,"""Sub unit"" Great Falls"
