Event_Group_ID,Event_ID,Data_ID,Park_Code,Route,Start_Date,Year,Group_Index,Route Section,Route_Length,DistanceToDeer,Angle,DistanceFromRoad,Bucks,Doe,Fawn,Unknown,Total_Group,Import_Event_ID,Mileage,Time,Date_Time_Entered,Verified,Wind Speed,Sky,Moon_Phase,Temperature,Event_Notes
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{1B8E9FBA-97B3-49CB-9821-B49C9DCC5D2F},MANA,MANA,10/25/01,2001,35,MANA,12.08,23,90,23,0,0,0,5,5,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{186D1C75-FABC-416E-8783-75286642E91A},MANA,MANA,10/25/01,2001,36,MANA,12.08,26,90,26,0,0,0,2,2,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{16360450-A8A8-4C61-84D8-37784F11DA3F},MANA,MANA,10/25/01,2001,37,MANA,12.08,37,90,37,0,1,2,0,3,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{1D7DA6A7-F265-45A7-B797-4A54A6B1EE8F},MANA,MANA,10/25/01,2001,38,MANA,12.08,59,90,59,0,0,0,3,3,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{142E7661-A53A-4AE5-B2AC-9CB846FE4717},MANA,MANA,10/25/01,2001,39,MANA,12.08,36,90,36,0,2,2,0,4,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{1EA95A38-E12D-45EC-BB3B-EBE5A5FCE725},MANA,MANA,10/25/01,2001,40,MANA,12.08,143,90,143,0,1,2,0,3,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{0F8B9B35-4F9F-45B5-AD0F-BC2D5A8DF98C},MANA,MANA,10/25/01,2001,41,MANA,12.08,270,90,270,0,0,0,5,5,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{0F0BA47F-76F7-4E38-9FFF-C65D0044FDCD},MANA,MANA,10/25/01,2001,42,MANA,12.08,68,90,68,0,0,0,2,2,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{0D0833AE-007B-4F8B-A934-4385CB742064},MANA,MANA,10/25/01,2001,43,MANA,12.08,40,90,40,0,0,0,2,2,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{0579265C-D73A-400D-8AE0-DA9E01BF9FB6},MANA,MANA,10/25/01,2001,44,MANA,12.08,69,90,69,0,7,1,0,8,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{02F42EA3-979F-4FC8-882D-272F98D57D12},MANA,MANA,10/25/01,2001,45,MANA,12.08,47,90,47,0,1,0,0,1,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{028F0B7E-832D-42B2-9986-EC5E6C349202},MANA,MANA,10/25/01,2001,46,MANA,12.08,121,90,121,0,0,0,1,1,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{1519A681-ED8B-4B8A-94BE-DACA83216279},MANA,MANA,10/25/01,2001,47,MANA,12.08,85,90,85,0,1,1,0,2,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{2A99A04F-E8B8-4C4F-B05A-C0B545281D1B},MANA,MANA,10/25/01,2001,48,MANA,12.08,8,90,8,0,1,0,0,1,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{6F4E52F4-7162-42F6-BEE9-B2FCAD706680},MANA,MANA,10/25/01,2001,49,MANA,12.08,127,90,127,0,0,0,1,1,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{3F07BE5B-FAF8-4ECA-A673-C179533489E6},MANA,MANA,10/25/01,2001,50,MANA,12.08,61,90,61,0,1,3,0,4,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{3BAAFF32-149B-4DAD-998D-953C7CE7E284},MANA,MANA,10/25/01,2001,51,MANA,12.08,106,90,106,0,0,0,2,2,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{3B008D39-8B4B-40DE-9D9E-A5A97C3E00AA},MANA,MANA,10/25/01,2001,52,MANA,12.08,57,90,57,0,5,8,0,13,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{39A17FAD-F40C-4160-B416-82F082D52555},MANA,MANA,10/25/01,2001,53,MANA,12.08,20,90,20,0,2,1,0,3,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{1D27AD4D-5C3A-48A7-BC1B-6E08C6F004FE},MANA,MANA,10/25/01,2001,54,MANA,12.08,188,90,188,0,0,0,1,1,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{306205C1-B359-44A0-9E7D-68E361098D92},MANA,MANA,10/25/01,2001,55,MANA,12.08,101,90,101,0,1,0,0,1,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{52C0B82E-D535-4D31-A085-DB064AF7EB15},MANA,MANA,10/25/01,2001,56,MANA,12.08,166,90,166,0,0,0,1,1,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{29EFE651-8DF2-4026-922F-5850B1E9A38A},MANA,MANA,10/25/01,2001,57,MANA,12.08,60,90,60,0,2,0,0,2,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{28A7F83A-830B-49CB-B6F9-1B37134EED68},MANA,MANA,10/25/01,2001,58,MANA,12.08,39,90,39,0,0,0,8,8,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{2374FD4B-7F69-4DDC-B7AC-5C7693C8EC93},MANA,MANA,10/25/01,2001,59,MANA,12.08,37,90,37,0,0,2,0,2,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{2371CA8C-E73C-4F4A-B0B6-61DB272FE36C},MANA,MANA,10/25/01,2001,60,MANA,12.08,25,90,25,0,1,0,0,1,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{2370E668-AB42-4A86-8EAD-5C37F98F34FA},MANA,MANA,10/25/01,2001,61,MANA,12.08,67,90,67,0,2,0,0,2,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{235BB611-36B2-4CC9-B168-664DD21DA0DA},MANA,MANA,10/25/01,2001,62,MANA,12.08,53,90,53,0,1,1,0,2,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{3290B316-175F-41BF-AD83-C737710DA60B},MANA,MANA,10/25/01,2001,63,MANA,12.08,87,90,87,0,3,1,0,4,,,,,TRUE,,,Half Moon,68
{D836C65E-DBC2-4013-9BC8-B4B31FAEBFCD},{A84913E9-319A-4F50-9432-895A232CB18D},{69837708-DBFA-4E47-8566-4204D7325AAB},MANA,MANA,10/25/01,2001,64,MANA,12.08,5,90,5,0,3,3,0,6,,,,,TRUE,,,Half Moon,68
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{33E50060-9597-4926-85A7-18DA07C6A095},MANA,MANA,10/26/01,2001,65,MANA,12.08,15,90,15,0,1,2,0,3,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{6750FAD1-F10E-4018-9A0C-54D90D4B7805},MANA,MANA,10/26/01,2001,66,MANA,12.08,39,90,39,0,2,2,0,4,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{67311B1C-F9A5-4772-8037-7C91CFA43D49},MANA,MANA,10/26/01,2001,67,MANA,12.08,61,90,61,0,2,2,0,4,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{5E998485-8405-4552-B4EE-92428ED32B43},MANA,MANA,10/26/01,2001,68,MANA,12.08,22,90,22,0,1,1,0,2,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{5C3891DD-3C47-4A58-AEDA-F7C0163AE45A},MANA,MANA,10/26/01,2001,69,MANA,12.08,28,90,28,0,0,0,1,1,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{579F8B65-6D75-46D7-BC15-C29A82EF3824},MANA,MANA,10/26/01,2001,70,MANA,12.08,66,90,66,0,4,2,0,6,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{540DB995-9B3E-4B87-8102-7CAF241AC6A0},MANA,MANA,10/26/01,2001,71,MANA,12.08,39,90,39,0,0,0,2,2,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{50C0DE1F-D2E7-44C2-AD09-F2D2CE3E4C5A},MANA,MANA,10/26/01,2001,72,MANA,12.08,180,90,180,0,0,0,1,1,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{4E7EF1B3-F346-4A1A-81A6-7A7A67551B38},MANA,MANA,10/26/01,2001,73,MANA,12.08,49,90,49,0,1,0,0,1,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{4E7D2E25-9138-4266-9EAA-7DA08822ACA7},MANA,MANA,10/26/01,2001,74,MANA,12.08,147,90,147,0,0,0,3,3,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{4DCF07A7-66B6-46AC-89B0-1E1F0B936E20},MANA,MANA,10/26/01,2001,75,MANA,12.08,138,90,138,0,0,0,1,1,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{4CE6A099-2D76-48BB-88AF-93E59DE8EBDD},MANA,MANA,10/26/01,2001,76,MANA,12.08,31,90,31,0,1,2,1,4,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{45F9CACA-2EBB-4667-9453-377D216961ED},MANA,MANA,10/26/01,2001,77,MANA,12.08,30,90,30,0,0,0,2,2,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{698A336F-1252-4E5E-A479-B6BB21E63215},MANA,MANA,10/26/01,2001,78,MANA,12.08,159,90,159,0,0,0,2,2,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{3C002CD0-8399-4F07-B0F0-A2F8120512A9},MANA,MANA,10/26/01,2001,79,MANA,12.08,32,90,32,0,3,0,0,3,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{309BD585-6C5B-41F9-9C2B-52E528E8E159},MANA,MANA,10/26/01,2001,80,MANA,12.08,60,90,60,1,1,0,0,2,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{2DCEAAA0-9883-4E39-B455-6CA533627D37},MANA,MANA,10/26/01,2001,81,MANA,12.08,53,90,53,1,0,0,0,1,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{2A5ECEA1-53ED-491B-B0B9-08CAC0F9C325},MANA,MANA,10/26/01,2001,82,MANA,12.08,160,90,160,0,0,0,3,3,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{296288FB-836F-4E52-9045-577ED46C6916},MANA,MANA,10/26/01,2001,83,MANA,12.08,108,90,108,0,0,0,3,3,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{2687BE11-9853-4001-B65C-140F437DF04F},MANA,MANA,10/26/01,2001,84,MANA,12.08,67,90,67,0,1,0,0,1,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{263077B4-37E7-4E55-A3EC-57C30619D0BD},MANA,MANA,10/26/01,2001,85,MANA,12.08,27,90,27,0,1,0,0,1,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{234F8EB8-21C1-40B5-A675-7BD4BDB1ECB5},MANA,MANA,10/26/01,2001,86,MANA,12.08,52,90,52,0,2,1,0,3,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{1BC676D9-3690-4F80-95CD-E3F684759D49},MANA,MANA,10/26/01,2001,87,MANA,12.08,188,90,188,0,0,0,2,2,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{1AF3D3F3-1B08-4DE1-8D24-8403CDD5FC72},MANA,MANA,10/26/01,2001,88,MANA,12.08,22,90,22,0,0,0,1,1,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{08644FC4-1863-4EBF-A2D1-A88B3B6DAFB7},MANA,MANA,10/26/01,2001,89,MANA,12.08,34,90,34,0,0,0,1,1,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{06DDA1C8-2B7E-4774-8FE2-E85DB83208D0},MANA,MANA,10/26/01,2001,90,MANA,12.08,46,90,46,0,0,0,3,3,,,,,TRUE,,,Half Moon,48
{C515BBFF-8A0D-40B0-B03E-E0F8D6077EEE},{FB26A6C6-1F2E-429C-8472-CEB92EF95C60},{FFEB98B6-4770-4ED6-9D91-DB5CE6F1D707},MANA,MANA,10/26/01,2001,91,MANA,12.08,21,90,21,1,0,0,0,1,,,,,TRUE,,,Half Moon,48
